date,fiscal_year,base_year,group_code,cmdty_code,description,index_value,group,fy1516_avg,factor,index,yoy
2016-07-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",364.79,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.79450973047261,17.73875996514218
2016-08-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",365.41,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.98281696486197,17.91222975153275
2016-09-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",364.13,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.59405364225168,17.47265864438492
2016-10-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",364.39,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.6730211921569,17.560330365208433
2016-11-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",365.33,Alcohol & tobacco,329.24916666666667,0.30372134578928317,110.95851925719882,16.995452507525766
2016-12-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",373.34,Alcohol & tobacco,329.24916666666667,0.30372134578928317,113.39132723697097,11.557999163329935
2017-01-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",377.97,Alcohol & tobacco,329.24916666666667,0.30372134578928317,114.79755706797536,12.110695853354692
2017-02-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",379.55,Alcohol & tobacco,329.24916666666667,0.30372134578928317,115.27743679432243,12.43593921260775
2017-03-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",380.92,Alcohol & tobacco,329.24916666666667,0.30372134578928317,115.69353503805375,12.44206984089502
2017-04-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",382.78,Alcohol & tobacco,329.24916666666667,0.30372134578928317,116.2584567412218,11.240918337692518
2017-05-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",383.32,Alcohol & tobacco,329.24916666666667,0.30372134578928317,116.42246626794802,10.760517799352742
2017-06-01,2016-2017,2007-08,02,00,"Alcoholic Beverages, Tobacco",324.6,Alcohol & tobacco,329.24916666666667,0.30372134578928317,98.58794884320132,-10.020790020790017
2017-07-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",306.67,Alcohol & tobacco,329.24916666666667,0.30372134578928317,93.14222511319947,-15.932454288768882
2017-08-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",306.25,Alcohol & tobacco,329.24916666666667,0.30372134578928317,93.01466214796797,-16.190033113488965
2017-09-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",304.8,Alcohol & tobacco,329.24916666666667,0.30372134578928317,92.57426619657352,-16.293631395380757
2017-10-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",305.31,Alcohol & tobacco,329.24916666666667,0.30372134578928317,92.72916408292605,-16.213397733197944
2017-11-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",305.51,Alcohol & tobacco,329.24916666666667,0.30372134578928317,92.7899083520839,-16.37423699121342
2017-12-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",305.76,Alcohol & tobacco,329.24916666666667,0.30372134578928317,92.86583868853121,-18.10146247388439
2018-01-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",309.16,Alcohol & tobacco,329.24916666666667,0.30372134578928317,93.8984912642148,-18.20514855676375
2018-02-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",313.39,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.18323255690345,-17.431168489000136
2018-03-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",316.6,Alcohol & tobacco,329.24916666666667,0.30372134578928317,96.15817807688705,-16.885435261997273
2018-04-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",317.7,Alcohol & tobacco,329.24916666666667,0.30372134578928317,96.49227155725526,-17.001933225351372
2018-05-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",315.26,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.7511914735294,-17.755400187832628
2018-06-01,2017-2018,2007-08,02,00,"Alcoholic Beverages, Tobacco",314.62,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.55680981222427,-3.074553296364757
2018-07-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",313.65,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.26220010680866,2.2760622167150357
2018-08-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",313.47,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.2075302645666,2.3575510204081773
2018-09-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",314.42,Alcohol & tobacco,329.24916666666667,0.30372134578928317,95.49606554306642,3.156167979002622
2018-10-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",344.03,Alcohol & tobacco,329.24916666666667,0.30372134578928317,104.48925459188708,12.68219187055777
2018-11-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",348,Alcohol & tobacco,329.24916666666667,0.30372134578928317,105.69502833467054,13.907891722038567
2018-12-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",349.35,Alcohol & tobacco,329.24916666666667,0.30372134578928317,106.10505215148608,14.256279434850882
2019-01-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",353.17,Alcohol & tobacco,329.24916666666667,0.30372134578928317,107.26526769240114,14.235347392935683
2019-02-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",354.79,Alcohol & tobacco,329.24916666666667,0.30372134578928317,107.75729627257978,13.210376846740491
2019-03-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",355.5,Alcohol & tobacco,329.24916666666667,0.30372134578928317,107.97293842809017,12.28679722046746
2019-04-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",356.08,Alcohol & tobacco,329.24916666666667,0.30372134578928317,108.14909680864794,12.08057916273213
2019-05-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",357.39,Alcohol & tobacco,329.24916666666667,0.30372134578928317,108.5469717716319,13.363572923935795
2019-06-01,2018-2019,2007-08,02,00,"Alcoholic Beverages, Tobacco",384.13,Alcohol & tobacco,329.24916666666667,0.30372134578928317,116.66848055803734,22.09331892441675
2019-07-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",141.67,Alcohol & tobacco,329.24916666666667,0.30372134578928317,141.67,48.71585984908868
2019-08-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",141.93,Alcohol & tobacco,329.24916666666667,0.30372134578928317,141.93,49.07434276007274
2019-09-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",142.24,Alcohol & tobacco,329.24916666666667,0.30372134578928317,142.24,48.94854483387403
2019-10-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",142.53,Alcohol & tobacco,329.24916666666667,0.30372134578928317,142.53,36.40637073801707
2019-11-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",142.63,Alcohol & tobacco,329.24916666666667,0.30372134578928317,142.63,34.944852418582386
2019-12-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",142.7,Alcohol & tobacco,329.24916666666667,0.30372134578928317,142.7,34.48935475406707
2020-01-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",143.25,Alcohol & tobacco,329.24916666666667,0.30372134578928317,143.25,33.54742227539147
2020-02-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",143.51,Alcohol & tobacco,329.24916666666667,0.30372134578928317,143.51,33.17891684752483
2020-03-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",143.54,Alcohol & tobacco,329.24916666666667,0.30372134578928317,143.54,32.940718377871534
2020-04-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",144.82,Alcohol & tobacco,329.24916666666667,0.30372134578928317,144.82,33.90772948962781
2020-05-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",145.03,Alcohol & tobacco,329.24916666666667,0.30372134578928317,145.03,33.61036022738935
2020-06-01,2019-2020,2015-16,02,00,"Alcoholic Beverages, Tobacco",145.1,Alcohol & tobacco,329.24916666666667,0.30372134578928317,145.1,24.369494919254777
2020-07-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",148.36,Alcohol & tobacco,329.24916666666667,0.30372134578928317,148.36,4.722241829604035
2020-08-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",149.8,Alcohol & tobacco,329.24916666666667,0.30372134578928317,149.8,5.544986965405485
2020-09-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",150.34,Alcohol & tobacco,329.24916666666667,0.30372134578928317,150.34,5.694600674915629
2020-10-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",151.34,Alcohol & tobacco,329.24916666666667,0.30372134578928317,151.34,6.181154844594117
2020-11-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",152.13,Alcohol & tobacco,329.24916666666667,0.30372134578928317,152.13,6.660590338638439
2020-12-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",152.1,Alcohol & tobacco,329.24916666666667,0.30372134578928317,152.1,6.5872459705676345
2021-01-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",152.14,Alcohol & tobacco,329.24916666666667,0.30372134578928317,152.14,6.2059336823734546
2021-02-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",152.48,Alcohol & tobacco,329.24916666666667,0.30372134578928317,152.48,6.2504355097205755
2021-03-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.44,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.44,6.897032186150209
2021-04-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.57,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.57,6.04198315149842
2021-05-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.81,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.81,6.053919878645808
2021-06-01,2020-2021,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.94,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.94,6.092350103376987
2021-07-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.94,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.94,3.761121596117545
2021-08-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",153.94,Alcohol & tobacco,329.24916666666667,0.30372134578928317,153.94,2.7636849132176122
2021-09-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",154.23,Alcohol & tobacco,329.24916666666667,0.30372134578928317,154.23,2.5874684049487673
2021-10-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",154.56,Alcohol & tobacco,329.24916666666667,0.30372134578928317,154.56,2.127659574468077
2021-11-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",155.04,Alcohol & tobacco,329.24916666666667,0.30372134578928317,155.04,1.9128377045947609
2021-12-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",155.24,Alcohol & tobacco,329.24916666666667,0.30372134578928317,155.24,2.0644312952005306
2022-01-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",155.25,Alcohol & tobacco,329.24916666666667,0.30372134578928317,155.25,2.0441698435651467
2022-02-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",155.56,Alcohol & tobacco,329.24916666666667,0.30372134578928317,155.56,2.019937040923403
2022-03-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",155.67,Alcohol & tobacco,329.24916666666667,0.30372134578928317,155.67,1.4533368091762089
2022-04-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",160.86,Alcohol & tobacco,329.24916666666667,0.30372134578928317,160.86,4.747020902520038
2022-05-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",168.24,Alcohol & tobacco,329.24916666666667,0.30372134578928317,168.24,9.381704700604644
2022-06-01,2021-2022,2015-16,02,00,"Alcoholic Beverages, Tobacco",182.04,Alcohol & tobacco,329.24916666666667,0.30372134578928317,182.04,18.253865142263216
2022-07-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",187.28,Alcohol & tobacco,329.24916666666667,0.30372134578928317,187.28,21.657788748863194
2022-08-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",193.6,Alcohol & tobacco,329.24916666666667,0.30372134578928317,193.6,25.763284396518117
2022-09-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",206.74,Alcohol & tobacco,329.24916666666667,0.30372134578928317,206.74,34.046553848148875
2022-10-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",209.33,Alcohol & tobacco,329.24916666666667,0.30372134578928317,209.33,35.43607660455488
2022-11-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",212.67,Alcohol & tobacco,329.24916666666667,0.30372134578928317,212.67,37.17105263157894
2022-12-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",213.06,Alcohol & tobacco,329.24916666666667,0.30372134578928317,213.06,37.2455552692605
2023-01-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",213.22,Alcohol & tobacco,329.24916666666667,0.30372134578928317,213.22,37.33977455716586
2023-02-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",240.99,Alcohol & tobacco,329.24916666666667,0.30372134578928317,240.99,54.917716636667535
2023-03-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",374.9,Alcohol & tobacco,329.24916666666667,0.30372134578928317,374.9,140.82996081454357
2023-04-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",375.93,Alcohol & tobacco,329.24916666666667,0.30372134578928317,375.93,133.7001118985453
2023-05-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",377.76,Alcohol & tobacco,329.24916666666667,0.30372134578928317,377.76,124.53637660485022
2023-06-01,2022-2023,2015-16,02,00,"Alcoholic Beverages, Tobacco",377.89,Alcohol & tobacco,329.24916666666667,0.30372134578928317,377.89,107.58624478136673
2023-07-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",379.48,Alcohol & tobacco,329.24916666666667,0.30372134578928317,379.48,102.62708244340027
2023-08-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",380.5,Alcohol & tobacco,329.24916666666667,0.30372134578928317,380.5,96.53925619834712
2023-09-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",382.08,Alcohol & tobacco,329.24916666666667,0.30372134578928317,382.08,84.81184095965946
2023-10-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",382.4,Alcohol & tobacco,329.24916666666667,0.30372134578928317,382.4,82.67806812210384
2023-11-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",382.32,Alcohol & tobacco,329.24916666666667,0.30372134578928317,382.32,79.77147693609818
2023-12-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",385.43,Alcohol & tobacco,329.24916666666667,0.30372134578928317,385.43,80.90209330704965
2024-01-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",385.76,Alcohol & tobacco,329.24916666666667,0.30372134578928317,385.76,80.92111434199418
2024-02-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",386.05,Alcohol & tobacco,329.24916666666667,0.30372134578928317,386.05,60.19336901946139
2024-03-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",386.2,Alcohol & tobacco,329.24916666666667,0.30372134578928317,386.2,3.014137103227532
2024-04-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",386.36,Alcohol & tobacco,329.24916666666667,0.30372134578928317,386.36,2.7744526906605005
2024-05-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",387.13,Alcohol & tobacco,329.24916666666667,0.30372134578928317,387.13,2.48041084286319
2024-06-01,2023-2024,2015-16,02,00,"Alcoholic Beverages, Tobacco",401.92,Alcohol & tobacco,329.24916666666667,0.30372134578928317,401.92,6.358993357855458
2024-07-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",407.5,Alcohol & tobacco,329.24916666666667,0.30372134578928317,407.5,7.3837883419415995
2024-08-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",407.24,Alcohol & tobacco,329.24916666666667,0.30372134578928317,407.24,7.027595269382392
2024-09-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",407.83,Alcohol & tobacco,329.24916666666667,0.30372134578928317,407.83,6.739426298157447
2024-10-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",408.28,Alcohol & tobacco,329.24916666666667,0.30372134578928317,408.28,6.767782426778246
2024-11-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",403.16,Alcohol & tobacco,329.24916666666667,0.30372134578928317,403.16,5.450931157145855
2024-12-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",405.62,Alcohol & tobacco,329.24916666666667,0.30372134578928317,405.62,5.238305269439336
2025-01-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",406.23,Alcohol & tobacco,329.24916666666667,0.30372134578928317,406.23,5.306408129406903
2025-02-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",410.59,Alcohol & tobacco,329.24916666666667,0.30372134578928317,410.59,6.356689547986005
2025-03-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",414.86,Alcohol & tobacco,329.24916666666667,0.30372134578928317,414.86,7.42102537545315
2025-04-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",417.98,Alcohol & tobacco,329.24916666666667,0.30372134578928317,417.98,8.184077026607305
2025-05-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",418.05,Alcohol & tobacco,329.24916666666667,0.30372134578928317,418.05,7.986981117454084
2025-06-01,2024-2025,2015-16,02,00,"Alcoholic Beverages, Tobacco",418.82,Alcohol & tobacco,329.24916666666667,0.30372134578928317,418.82,4.204816878980888
2025-07-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",419.92,Alcohol & tobacco,329.24916666666667,0.30372134578928317,419.92,3.0478527607362027
2025-08-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",420.23,Alcohol & tobacco,329.24916666666667,0.30372134578928317,420.23,3.189765248993215
2025-09-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",420.57,Alcohol & tobacco,329.24916666666667,0.30372134578928317,420.57,3.12385062403453
2025-10-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",420.73,Alcohol & tobacco,329.24916666666667,0.30372134578928317,420.73,3.0493778779269176
2025-11-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",422.93,Alcohol & tobacco,329.24916666666667,0.30372134578928317,422.93,4.903760293679915
2025-12-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",423.08,Alcohol & tobacco,329.24916666666667,0.30372134578928317,423.08,4.304521473300138
2026-01-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",423.06,Alcohol & tobacco,329.24916666666667,0.30372134578928317,423.06,4.142973192526389
2026-02-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",425.08,Alcohol & tobacco,329.24916666666667,0.30372134578928317,425.08,3.52906792664216
2026-03-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",426.28,Alcohol & tobacco,329.24916666666667,0.30372134578928317,426.28,2.7527358627006615
2026-04-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",426.88,Alcohol & tobacco,329.24916666666667,0.30372134578928317,426.88,2.129288482702507
2026-05-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",427.73,Alcohol & tobacco,329.24916666666667,0.30372134578928317,427.73,2.315512498504968
2026-06-01,2025-2026,2015-16,02,00,"Alcoholic Beverages, Tobacco",434.78,Alcohol & tobacco,329.24916666666667,0.30372134578928317,434.78,3.8107062699966443
2016-07-01,2016-2017,2007-08,03,00,Clothing and footwear,229.72,Clothing & footwear,224.17833333333334,0.4460734385571011,102.47199030533726,4.584566355565678
2016-08-01,2016-2017,2007-08,03,00,Clothing and footwear,230.14,Clothing & footwear,224.17833333333334,0.4460734385571011,102.65934114953123,4.480864393698636
2016-09-01,2016-2017,2007-08,03,00,Clothing and footwear,230.47,Clothing & footwear,224.17833333333334,0.4460734385571011,102.80654538425509,4.436287837592889
2016-10-01,2016-2017,2007-08,03,00,Clothing and footwear,231.18,Clothing & footwear,224.17833333333334,0.4460734385571011,103.12325752563063,4.186759205011503
2016-11-01,2016-2017,2007-08,03,00,Clothing and footwear,232.18,Clothing & footwear,224.17833333333334,0.4460734385571011,103.56933096418773,4.233445566778915
2016-12-01,2016-2017,2007-08,03,00,Clothing and footwear,233.48,Clothing & footwear,224.17833333333334,0.4460734385571011,104.14922643431196,4.3952604515984595
2017-01-01,2016-2017,2007-08,03,00,Clothing and footwear,234.02,Clothing & footwear,224.17833333333334,0.4460734385571011,104.3901060911328,4.305580317347113
2017-02-01,2016-2017,2007-08,03,00,Clothing and footwear,234.34,Clothing & footwear,224.17833333333334,0.4460734385571011,104.53284959147106,4.164999777748135
2017-03-01,2016-2017,2007-08,03,00,Clothing and footwear,234.46,Clothing & footwear,224.17833333333334,0.4460734385571011,104.58637840409793,3.5600706713781127
2017-04-01,2016-2017,2007-08,03,00,Clothing and footwear,235.61,Clothing & footwear,224.17833333333334,0.4460734385571011,105.0993628584386,3.3966735419318272
2017-05-01,2016-2017,2007-08,03,00,Clothing and footwear,236.71,Clothing & footwear,224.17833333333334,0.4460734385571011,105.5900436408514,3.679208094257813
2017-06-01,2016-2017,2007-08,03,00,Clothing and footwear,237.99,Clothing & footwear,224.17833333333334,0.4460734385571011,106.16101764220448,3.7716926833522235
2017-07-01,2017-2018,2007-08,03,00,Clothing and footwear,238.66,Clothing & footwear,224.17833333333334,0.4460734385571011,106.45988684603775,3.8916942364617846
2017-08-01,2017-2018,2007-08,03,00,Clothing and footwear,239.19,Clothing & footwear,224.17833333333334,0.4460734385571011,106.69630576847301,3.932388980620516
2017-09-01,2017-2018,2007-08,03,00,Clothing and footwear,239.52,Clothing & footwear,224.17833333333334,0.4460734385571011,106.84351000319685,3.9267583633444625
2017-10-01,2017-2018,2007-08,03,00,Clothing and footwear,239.94,Clothing & footwear,224.17833333333334,0.4460734385571011,107.03086084739083,3.7892551258759344
2017-11-01,2017-2018,2007-08,03,00,Clothing and footwear,241.01,Clothing & footwear,224.17833333333334,0.4460734385571011,107.50815942664693,3.8030838142820267
2017-12-01,2017-2018,2007-08,03,00,Clothing and footwear,241.98,Clothing & footwear,224.17833333333334,0.4460734385571011,107.94085066204731,3.640568785334919
2018-01-01,2017-2018,2007-08,03,00,Clothing and footwear,244.09,Clothing & footwear,224.17833333333334,0.4460734385571011,108.8820656174028,4.303051021280235
2018-02-01,2017-2018,2007-08,03,00,Clothing and footwear,245.03,Clothing & footwear,224.17833333333334,0.4460734385571011,109.30137464964648,4.561747887684553
2018-03-01,2017-2018,2007-08,03,00,Clothing and footwear,245.8,Clothing & footwear,224.17833333333334,0.4460734385571011,109.64485119733546,4.836645909750059
2018-04-01,2017-2018,2007-08,03,00,Clothing and footwear,252.06,Clothing & footwear,224.17833333333334,0.4460734385571011,112.4372709227029,6.981876830355227
2018-05-01,2017-2018,2007-08,03,00,Clothing and footwear,252.58,Clothing & footwear,224.17833333333334,0.4460734385571011,112.6692291107526,6.704406235478011
2018-06-01,2017-2018,2007-08,03,00,Clothing and footwear,253.51,Clothing & footwear,224.17833333333334,0.4460734385571011,113.0840774086107,6.521282406823814
2018-07-01,2018-2019,2007-08,03,00,Clothing and footwear,254.13,Clothing & footwear,224.17833333333334,0.4460734385571011,113.3606429405161,6.4820246375597135
2018-08-01,2018-2019,2007-08,03,00,Clothing and footwear,254.67,Clothing & footwear,224.17833333333334,0.4460734385571011,113.60152259733692,6.471842468330613
2018-09-01,2018-2019,2007-08,03,00,Clothing and footwear,255.36,Clothing & footwear,224.17833333333334,0.4460734385571011,113.90931326994134,6.613226452905807
2018-10-01,2018-2019,2007-08,03,00,Clothing and footwear,256.1,Clothing & footwear,224.17833333333334,0.4460734385571011,114.23940761447359,6.735017087605244
2018-11-01,2018-2019,2007-08,03,00,Clothing and footwear,259.07,Clothing & footwear,224.17833333333334,0.4460734385571011,115.56424572698818,7.493465001452226
2018-12-01,2018-2019,2007-08,03,00,Clothing and footwear,260.69,Clothing & footwear,224.17833333333334,0.4460734385571011,116.28688469745067,7.732043970576075
2019-01-01,2018-2019,2007-08,03,00,Clothing and footwear,261.58,Clothing & footwear,224.17833333333334,0.4460734385571011,116.68389005776649,7.1653898152320705
2019-02-01,2018-2019,2007-08,03,00,Clothing and footwear,261.82,Clothing & footwear,224.17833333333334,0.4460734385571011,116.7909476830202,6.85222217687631
2019-03-01,2018-2019,2007-08,03,00,Clothing and footwear,263.54,Clothing & footwear,224.17833333333334,0.4460734385571011,117.55819399733842,7.217249796582581
2019-04-01,2018-2019,2007-08,03,00,Clothing and footwear,265.36,Clothing & footwear,224.17833333333334,0.4460734385571011,118.37004765551235,5.276521463143702
2019-05-01,2018-2019,2007-08,03,00,Clothing and footwear,268.98,Clothing & footwear,224.17833333333334,0.4460734385571011,119.98483350308905,6.4929923192651895
2019-06-01,2018-2019,2007-08,03,00,Clothing and footwear,269.25,Clothing & footwear,224.17833333333334,0.4460734385571011,120.10527333149946,6.208828054120152
2019-07-01,2019-2020,2015-16,03,00,Clothing and footwear,121.6,Clothing & footwear,224.17833333333334,0.4460734385571011,121.6,7.268269520848913
2019-08-01,2019-2020,2015-16,03,00,Clothing and footwear,123.36,Clothing & footwear,224.17833333333334,0.4460734385571011,123.36,8.590093846939183
2019-09-01,2019-2020,2015-16,03,00,Clothing and footwear,123.86,Clothing & footwear,224.17833333333334,0.4460734385571011,123.86,8.735621736633249
2019-10-01,2019-2020,2015-16,03,00,Clothing and footwear,124.17,Clothing & footwear,224.17833333333334,0.4460734385571011,124.17,8.692790511518943
2019-11-01,2019-2020,2015-16,03,00,Clothing and footwear,125.23,Clothing & footwear,224.17833333333334,0.4460734385571011,125.23,8.363966045213012
2019-12-01,2019-2020,2015-16,03,00,Clothing and footwear,126.1,Clothing & footwear,224.17833333333334,0.4460734385571011,126.1,8.438712007876536
2020-01-01,2019-2020,2015-16,03,00,Clothing and footwear,127.13,Clothing & footwear,224.17833333333334,0.4460734385571011,127.13,8.952486874633658
2020-02-01,2019-2020,2015-16,03,00,Clothing and footwear,127.81,Clothing & footwear,224.17833333333334,0.4460734385571011,127.81,9.434851360985919
2020-03-01,2019-2020,2015-16,03,00,Clothing and footwear,129.69,Clothing & footwear,224.17833333333334,0.4460734385571011,129.69,10.319830196554602
2020-04-01,2019-2020,2015-16,03,00,Clothing and footwear,129.69,Clothing & footwear,224.17833333333334,0.4460734385571011,129.69,9.563189817606265
2020-05-01,2019-2020,2015-16,03,00,Clothing and footwear,131.67,Clothing & footwear,224.17833333333334,0.4460734385571011,131.67,9.738869618558986
2020-06-01,2019-2020,2015-16,03,00,Clothing and footwear,132.5,Clothing & footwear,224.17833333333334,0.4460734385571011,132.5,10.319885484370172
